region,site,catchment,type,WaterYear,CSMeanTempC,CSPrecipitationmm,Runoffmm,StrCamgL,StrDOCmgL,StrNH4NmgL,StrNO3NmgL,StrTDPmgL,StrSO4SmgL,depNH4Nkgha,depNO3Nkgha,depTotNkgha,depSO4Skgha,NAMGridTempC,NAMGridPrecipitationmm,FWACamgL,FWADOCmgL,FWANH4NmgL,FWANO3NmgL,FWATDPmgL,FWASO4SmgL,iNDVI
NF,DOR,HP3,unmanaged,2001,4.484931507,950.5,500.8368375,3.150857143,12.25294118,0.01630303,0.044727273,0.018958824,0.0045375,10.61181208,3.175889468,13.78770155,12.95735657,4.44333317,1002.850002,1.848294739,7.477675026,0.007914137,0.057534191,0.008680646,0.003836594,121.01895
NF,DOR,HP3,unmanaged,2002,6.076712329,1147.7,618.6504531,3.006956522,11.19545455,0.012166667,0.0355,0.011328,0.00568125,1.957156913,1.411334672,3.368491585,18.49238077,6.038333376,1171.24,2.19179479,8.270580627,0.007508245,0.030855847,0.00635148,0.005691565,133.35525
NF,DOR,HP3,unmanaged,2003,4.42,876.1,425.6629955,4.057297297,11.90571429,0.012368421,0.052736842,0.012868421,0.009740278,3.259926326,1.139638612,4.399564938,6.711224083,4.054583212,949.6000023,3.610056721,14.20734261,0.014565723,0.102509742,0.015548693,0.008137699,132.2988
NF,DOR,HP3,unmanaged,2004,5.11147541,1072.9,693.0705116,3.00974359,11.5025641,0.012974359,0.060615385,0.01445641,0.005958974,3.773402185,0.956721538,4.730123723,5.799056448,4.714583397,1146.760014,3.544477833,12.48923594,0.015466509,0.176796955,0.024657528,0.008436174,136.8985
NF,DOR,HP3,unmanaged,2005,4.841917808,804.1,439.9414474,3.346470588,12.38823529,0.007714286,0.024685714,0.01244,0.007095714,8.475076626,1.872884083,10.34796071,14.08140906,4.305416743,889.7700043,3.570401398,12.26086754,0.011017239,0.045402163,0.0122554,0.008044666,136.09
NF,DOR,HP3,unmanaged,2006,6.327671233,964.8,514.3519689,4.058064516,11.34375,0.0123125,0.0328125,0.01168125,0.011276563,7.430698126,1.503300652,8.933998778,9.027154814,6.289583345,1065.810017,4.586887533,13.46038595,0.01650776,0.075182769,0.013358011,0.011917891,124.859
NF,DOR,HP3,unmanaged,2007,5.348767123,1063.7,597.841262,3.54,12.89782609,0.013022222,0.042826087,0.016308696,0.004909783,1.68633245,0.677802937,2.364135387,4.535364928,5.302500188,1049.369995,3.262517485,11.31240313,0.01458969,0.078161263,0.013307102,0.005902407,138.4765
NF,DOR,HP3,unmanaged,2008,5.345933971,1016.5,628.9293172,4.6825,11.42,0.01115,0.0371,0.010855,0.00820375,NA,NA,NA,NA,5.200416535,1183.959999,2.827525537,8.616023851,0.0092674,0.054454862,0.007735118,0.005780588,140.8105
NF,DOR,HP3,unmanaged,2009,4.536742466,1046.5,831.5025991,2.716666667,12.22419355,0.016064516,0.040709677,0.01686129,0.003296774,NA,NA,NA,NA,4.459583413,1269.880009,1.972378415,8.494295719,0.009285208,0.041537934,0.011307581,0.003319536,139.73755
NF,DOR,HP3,unmanaged,2010,6.61009863,899.6,541.1193736,2.95875,13.28125,0.0193125,0.0211875,0.02151875,0.003059677,NA,NA,NA,NA,5.705416699,904.220006,2.038579624,8.672971175,0.008990914,0.016701096,0.011444371,0.002704558,130.8906
NF,DOR,HP3,unmanaged,2011,5.410134247,1107.712,642.1942365,2.895,12.72272727,0.032681818,0.048181818,0.025125,0.003470455,NA,NA,NA,NA,4.828333328,1189.330002,2.303051093,9.320691342,0.019671055,0.079480621,0.01369967,0.004039581,114.3018
NF,DOR,HP3,unmanaged,2012,7.051931694,912.44,453.2849723,2.946842105,12.92368421,0.020842105,0.044473684,0.021652632,0.005215789,NA,NA,NA,NA,6.968333383,978.9900093,2.957147775,12.65185,0.018218609,0.114547179,0.02267396,0.0060517,153.15775
NF,DOR,HP3,unmanaged,2013,5.677443836,1100.68,668.9632985,3.061666667,11.37222222,0.012277778,0.036016667,0.014127778,0.006254167,NA,NA,NA,NA,5.518749873,1203.290001,3.828841328,14.62612853,0.009623162,0.134557234,0.022298911,0.007135774,130.2031
NF,DOR,HP3,unmanaged,2014,3.565994521,923.12,728.0615631,2.755151515,13.30909091,0.033878788,0.052242424,0.0219625,0.00325,NA,NA,NA,NA,3.482499947,1146.589993,3.155427706,13.42696963,0.026214421,0.205969061,0.029110282,0.005498091,119.56785
NF,DOR,HP3,unmanaged,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NF,DOR,HP3,unmanaged,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NF,DOR,HP3,unmanaged,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NF,DOR,HP3A,unmanaged,1985,5.178630137,1109.8,686.4398656,3.266187845,2.855555556,0.004961326,0.247163934,0.005883788,0.008771878,4.203976059,1.280319223,5.484295282,19.78946855,4.649840088,1200.682602,4.256529137,4.435835814,0.003276098,0.538908868,0.015457174,0.011668138,113.2518
NF,DOR,HP3A,unmanaged,1986,5.044383562,1192.5,722.6544366,2.998733333,3.091503268,0.008771523,0.153806667,0.006286667,0.007747434,5.303179861,2.148726047,7.451905908,14.08779163,4.373565825,1199.912253,3.155576157,4.010525743,0.007623474,0.27685516,0.009516344,0.008586585,120.66635
NF,DOR,HP3A,unmanaged,1987,5.568767123,944.5,415.6064244,3.069931973,3.090410959,0.007869128,0.142606667,0.005235417,0.007886986,7.693135458,2.730609129,10.42374459,21.14834457,4.763362519,1005.788879,2.982127615,4.008197068,0.004692885,0.294830018,0.007063561,0.007975065,119.65085
NF,DOR,HP3A,unmanaged,1988,5.398907104,958.2,492.5547481,3.654109589,2.729577465,0.013811644,0.259582192,0.008197917,0.01065774,4.188154297,1.488719403,5.6768737,10.01529629,4.852521596,1033.134577,2.95212758,3.02973851,0.005394578,0.194067775,0.006872607,0.009106017,109.40715
NF,DOR,HP3A,unmanaged,1989,5.267123288,962.7,526.5290748,3.644863014,2.859027778,0.021651724,0.268258741,0.008649057,0.009480986,1.963225603,0.954846144,2.918071747,10.47749745,4.295615854,1081.280747,4.027277204,4.585903288,0.014012657,0.904000595,0.010900597,0.010617213,110.8641
NF,DOR,HP3A,unmanaged,1990,5.048219178,839,443.204294,3.843087248,2.783221477,0.021553333,0.236824324,0.008543137,0.009795743,4.605871466,1.667324278,6.273195744,9.484661677,4.321398335,1001.403137,3.470839321,3.815921414,0.005014549,0.49521477,0.005199182,0.009818502,119.14035
NF,DOR,HP3A,unmanaged,1991,5.635342466,1003.3,594.0252824,3.280849673,2.92875817,0.024702614,0.148281046,0.007267925,0.009105882,2.421016739,1.142883103,3.563899842,6.765492836,5.403921621,1172.780705,2.714798742,3.216466005,0.004819266,0.26375947,0.00455484,0.008189451,115.2214
NF,DOR,HP3A,unmanaged,1992,4.509562842,877.1,456.9962376,3.379305556,2.991156463,0.028911565,0.09792517,0.006544,0.009081507,3.530721801,1.729063379,5.25978518,11.92552294,4.406405822,960.940839,3.131055421,3.81418433,0.007640878,0.166729778,0.002530881,0.009407487,123.1081
NF,DOR,HP3A,unmanaged,1993,3.590410959,997.8,617.7177971,2.951560606,2.981818182,0.021863636,0.084212121,0.005266667,0.008037879,2.964235431,1.111411993,4.075647424,7.547203255,3.600579173,1164.908061,1.580810497,2.329184749,0.005067619,0.056533338,0.003980466,0.004635141,111.2433
NF,DOR,HP3A,unmanaged,1994,3.209041096,911.5,514.9817158,2.956078431,3.119607843,0.018156863,0.081803922,0.005228,0.007800588,3.366576746,0.737356338,4.103933084,4.279427969,3.163114986,1045.795836,2.924122123,4.637636579,0.004993158,0.077002772,0.004749886,0.007942141,112.65025
NF,DOR,HP3A,unmanaged,1995,5.125479452,1040.3,601.9441832,2.710612245,3.212244898,0.00958,0.08222,0.00525,0.006356,5.047125547,1.362774235,6.409899782,6.013615893,4.972977507,1078.245304,2.321250106,2.966138561,0.00524145,0.105675182,0.004867427,0.005969647,103.83815
NF,DOR,HP3A,unmanaged,1996,3.746448087,1249.2,813.5019016,2.484722222,3.447222222,0.016702703,0.117297297,0.005030556,0.006193056,15.99040064,1.672839952,17.66324059,12.02873567,3.497256718,1200.289809,1.682598142,2.661296637,0.009202944,0.131439638,0.003597421,0.004404255,122.6577
NF,DOR,HP3A,unmanaged,1997,4.13369863,1185.9,698.7669645,2.537142857,3.042857143,0.018191489,0.172408163,0.006187755,0.006194898,3.29355457,1.132424828,4.425979398,7.732381063,4.021678336,1270.836384,2.365281547,3.197749112,0.014357825,0.259915279,0.007234619,0.005960565,103.75755
NF,DOR,HP3A,unmanaged,1998,5.875890411,743.7,357.5067872,3.410909091,2.435185185,0.024563636,0.181127273,0.006556863,0.008746364,2.786647511,1.282460972,4.069108483,8.680130578,5.8038525,818.6616598,3.077565424,4.135864905,0.020980815,0.381044143,0.010124756,0.008301996,136.41085
NF,DOR,HP3A,unmanaged,1999,5.665205479,684.1,269.2805574,3.396956522,2.869565217,0.042826087,0.224173913,0.007428,0.008338043,2.171563651,0.777872975,2.949436626,4.752778379,5.768458277,864.2429577,3.267516959,3.883057777,0.008358057,0.300829898,0.006527911,0.009454542,116.6934
NF,DOR,HP3A,unmanaged,2000,5.466939891,1041,517.6771053,2.762352941,3.054285714,0.019485714,0.115542857,0.005868571,0.007080303,3.776651055,1.09375772,4.870408775,5.229789483,5.768985047,1124.323678,2.055554383,2.720014606,0.004719636,0.094014897,0.003669673,0.005334065,120.3037
NF,DOR,HP3A,unmanaged,2001,4.484931507,950.5,448.7008685,2.467058824,2.951515152,0.011333333,0.070363636,0.005029412,0.006245313,10.61181208,3.175889468,13.78770155,12.95735657,4.401921619,1005.586784,1.680862993,2.614188392,0.004641141,0.122652905,0.002798502,0.004471002,121.01895
NF,DOR,HP3A,unmanaged,2002,6.076712329,1147.7,621.7733299,2.5064,3.154166667,0.016538462,0.055307692,0.004666667,0.006580556,1.957156913,1.411334672,3.368491585,18.49238077,5.994562492,1175.51106,1.673693231,2.619564621,0.006716901,0.04463513,0.002841087,0.00493918,133.35525
NF,DOR,HP3A,unmanaged,2003,4.42,876.1,476.3833362,2.973191489,2.882222222,0.027659574,0.114851064,0.00646383,0.007589286,3.259926326,1.139638612,4.399564938,6.711224083,4.011559214,951.5568422,2.407036563,3.837681505,0.00861708,0.185830669,0.005386586,0.007243411,132.2988
NF,DOR,HP3A,unmanaged,2004,5.11147541,1072.9,656.9319281,2.78097561,3.136585366,0.027219512,0.151463415,0.006414634,0.006537805,3.773402185,0.956721538,4.730123723,5.799056448,4.673759179,1148.231642,3.666690816,6.176481631,0.01499554,0.451526248,0.027118658,0.009077033,136.8985
NF,DOR,HP3A,unmanaged,2005,4.841917808,804.1,418.3722249,2.804615385,2.875,0.0234,0.07485,0.004805,0.007189474,8.475076626,1.872884083,10.34796071,14.08140906,4.265291743,892.1363337,2.908952721,4.548133635,0.008516955,0.107089201,0.0043646,0.008783266,136.09
NF,DOR,HP3A,unmanaged,2006,6.327671233,964.8,484.310381,2.793888889,3.340540541,0.026756757,0.066702703,0.005794595,0.006659459,7.430698126,1.503300652,8.933998778,9.027154814,6.249731663,1068.375041,2.856479492,4.464560075,0.011646134,0.134950961,0.00511989,0.008461735,124.859
NF,DOR,HP3A,unmanaged,2007,5.348767123,1063.7,544.3183398,2.69106383,3.146808511,0.020956522000000002,0.084808511,0.005821277,0.006103191,1.68633245,0.677802937,2.364135387,4.535364928,5.25974251,1052.4689,2.340351911,4.069829615,0.009543719,0.18556702,0.005388983,0.006523712,138.4765
NF,DOR,HP3A,unmanaged,2008,5.345933971,1016.5,606.6743402,2.5472,3.08,0.04388,0.05968,0.005848,0.006251,NA,NA,NA,NA,5.160812465,1187.180445,1.600622756,2.889694656,0.005638672,0.081786017,0.003074515,0.004987516,140.8105
NF,DOR,HP3A,unmanaged,2009,4.536742466,1046.5,727.161235,1.88779661,3.621666667,0.006327869,0.041934426,0.00517377,0.004457377,NA,NA,NA,NA,4.418510025,1272.72685,1.53488032,3.505940261,0.003385398,0.046495449,0.005242169,0.00402554,139.73755
NF,DOR,HP3A,unmanaged,2010,6.61009863,899.6,524.4764112,2.02375,3.0125,0.0083125,0.031875,0.00446875,0.004591935,NA,NA,NA,NA,5.66926835,906.0386832,1.174922583,2.17717128,0.002634403,0.01462627,0.002902102,0.002898206,130.8906
NF,DOR,HP3A,unmanaged,2011,5.410134247,1107.712,596.8121987,2.053913043,3.091304348,0.01026087,0.073956522,0.004573913,0.004657609,NA,NA,NA,NA,4.788418357,1191.353257,1.659376432,3.26780947,0.008884662,0.110011408,0.003960873,0.004119834,114.3018
NF,DOR,HP3A,unmanaged,2012,7.051931694,912.44,406.7795542,2.26,3.12972973,0.007297297,0.098486486,0.005178378,0.005782432,NA,NA,NA,NA,6.929463394,981.2198359,2.467422062,4.640143818,0.007364819,0.254331029,0.007568856,0.006714935,153.15775
NF,DOR,HP3A,unmanaged,2013,5.677443836,1100.68,613.7574595,1.962105263,3.289473684,0.020052632,0.064631579,0.005105263,0.004646053,NA,NA,NA,NA,5.480801547,1205.863101,2.98132265,6.952165932,0.005310064,0.180028895,0.019386864,0.007001767,130.2031
NF,DOR,HP3A,unmanaged,2014,3.565994521,923.12,628.0976611,2.003529412,3.308823529,0.008588235,0.096235294,0.005147059,0.003960294,NA,NA,NA,NA,3.441500863,1149.80296,2.588884122,6.20003618,0.012867223,0.311823783,0.01789917,0.005641516,119.56785
NF,DOR,HP3A,unmanaged,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NF,DOR,HP3A,unmanaged,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NF,DOR,HP3A,unmanaged,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NF,DOR,HP5,unmanaged,1985,5.178630137,1109.8,1235.078605,3.040806452,13.56021505,0.020724044,0.123994565,0.019763188,0.006312781,4.203976059,1.280319223,5.484295282,19.78946855,4.665644615,1198.309815,3.670547783,10.55077659,0.013666448,0.305110819,0.019998898,0.010229745,113.2518
NF,DOR,HP5,unmanaged,1986,5.044383562,1192.5,1146.687393,2.693666667,13.9,0.041009934,0.071493421,0.033282,0.004972252,5.303179861,2.148726047,7.451905908,14.08779163,4.390401075,1197.077047,3.197592943,11.18979162,0.034019684,0.196036283,0.022961495,0.008180879,120.66635
NF,DOR,HP5,unmanaged,1987,5.568767123,944.5,734.8984197,2.538389262,13.65945946,0.072105263,0.07325,0.039436735,0.004169145,7.693135458,2.730609129,10.42374459,21.14834457,4.781193534,1001.027565,2.51566986,11.52300835,0.042756688,0.16461589,0.030048518,0.005487747,119.65085
NF,DOR,HP5,unmanaged,1988,5.398907104,958.2,839.1480111,3.501408451,15.9673913,0.093410072,0.081550725,0.04781875,0.008204859,4.188154297,1.488719403,5.6768737,10.01529629,4.869579359,1029.548925,2.977976614,8.779770695,0.042303224,0.176464338,0.024702524,0.008805318,109.40715
NF,DOR,HP5,unmanaged,1989,5.267123288,962.7,800.8013274,3.286394558,15.04861111,0.050058219,0.095,0.042672549,0.006532414,1.963225603,0.954846144,2.918071747,10.47749745,4.310009739,1077.352813,3.153623829,10.08483776,0.04436988,0.229740511,0.019293927,0.009125661,110.8641
NF,DOR,HP5,unmanaged,1990,5.048219178,839,734.4446909,4.273877551,14.3755102,0.16940411,0.085385135,0.047857143,0.010026531,4.605871466,1.667324278,6.273195744,9.484661677,4.335410831,997.462155,3.579489342,10.70408585,0.058922144,0.216549651,0.02315897,0.01003051,119.14035
NF,DOR,HP5,unmanaged,1991,5.635342466,1003.3,967.5793539,3.563137255,12.61776316,0.076927152,0.07420915,0.029125532,0.008078693,2.421016739,1.142883103,3.563899842,6.765492836,5.418084099,1168.110889,2.990104606,9.279341914,0.020983488,0.097931333,0.01396208,0.008562325,115.2214
NF,DOR,HP5,unmanaged,1992,4.509562842,877.1,759.4203057,3.713146853,12.92068966,0.065806897,0.067986301,0.0341,0.007484589,3.530721801,1.729063379,5.25978518,11.92552294,4.420266736,957.6389251,3.147705726,9.565490793,0.026764704,0.094345826,0.014195453,0.008416902,123.1081
NF,DOR,HP5,unmanaged,1993,3.590410959,997.8,1056.184177,2.974393939,13.09242424,0.04175,0.077121212,0.022126,0.005270455,2.964235431,1.111411993,4.075647424,7.547203255,3.616635538,1159.917148,1.520019074,6.812366673,0.009928926,0.028460824,0.010968033,0.003524962,111.2433
NF,DOR,HP5,unmanaged,1994,3.209041096,911.5,857.8822875,2.962352941,10.74117647,0.055764706,0.07854902,0.017572549,0.005699,3.366576746,0.737356338,4.103933084,4.279427969,3.18091899,1042.16191,3.209128338,15.00640136,0.02063219,0.046813101,0.0145383,0.007165734,112.65025
NF,DOR,HP5,unmanaged,1995,5.125479452,1040.3,994.3954556,2.818367347,11.85625,0.028795918,0.057489796,0.013828571,0.005001042,5.047125547,1.362774235,6.409899782,6.013615893,4.991674476,1074.738227,2.189338454,7.877753238,0.015676075,0.050592896,0.008893818,0.005046633,103.83815
NF,DOR,HP5,unmanaged,1996,3.746448087,1249.2,1359.608622,2.153428571,14.72285714,0.048542857,0.051171429,0.02688,0.003567143,15.99040064,1.672839952,17.66324059,12.02873567,3.512796007,1194.368159,1.86890134,10.65307377,0.025015088,0.088756378,0.015158231,0.003916367,122.6577
NF,DOR,HP5,unmanaged,1997,4.13369863,1185.9,1329.179915,2.297021277,13.3875,0.048869565,0.084583333,0.026597959,0.00393125,3.29355457,1.132424828,4.425979398,7.732381063,4.039702245,1263.929201,3.095975441,18.33080826,0.047818677,0.160397192,0.029130943,0.006568448,103.75755
NF,DOR,HP5,unmanaged,1998,5.875890411,743.7,543.9526206,3.614117647,14.496,0.062647059,0.075882353,0.029128,0.007703922,2.786647511,1.282460972,4.069108483,8.680130578,5.821359063,814.512618,2.91705123,9.913580681,0.043573097,0.301868105,0.020916969,0.007891366,136.41085
NF,DOR,HP5,unmanaged,1999,5.665205479,684.1,433.3213163,4.174736842,17.73684211,0.062947368,0.070315789,0.028031579,0.010176316,2.171563651,0.777872975,2.949436626,4.752778379,5.786131235,860.8424321,4.742074358,17.32029519,0.030430861,0.166721748,0.021039239,0.013042083,116.6934
NF,DOR,HP5,unmanaged,2000,5.466939891,1041,776.1555646,3.144242424,17.96363636,0.039090909,0.059818182,0.028648485,0.004801613,3.776651055,1.09375772,4.870408775,5.229789483,5.786450592,1120.895226,2.51030673,11.75317703,0.02416009,0.066843907,0.016228993,0.004703359,120.3037
NF,DOR,HP5,unmanaged,2001,4.484931507,950.5,570.8729217,2.758823529,17.22058824,0.0464375,0.044375,0.026151515,0.003877419,10.61181208,3.175889468,13.78770155,12.95735657,4.419347745,1001.090335,2.060286253,11.34410692,0.025034463,0.067507476,0.013966852,0.004309238,121.01895
NF,DOR,HP5,unmanaged,2002,6.076712329,1147.7,950.9231554,2.9328,16.1875,0.027384615,0.045923077,0.0204,0.004997222,1.957156913,1.411334672,3.368491585,18.49238077,6.011806818,1171.349297,2.268191447,11.21698044,0.01167927,0.042236837,0.009243183,0.005914018,133.35525
NF,DOR,HP5,unmanaged,2003,4.42,876.1,680.1260106,3.395348837,16.48378378,0.057255814,0.067069767,0.024702326,0.0061825,3.259926326,1.139638612,4.399564938,6.711224083,4.028228249,947.6936001,2.644001104,14.63924387,0.034832921,0.113122646,0.015461764,0.00674453,132.2988
NF,DOR,HP5,unmanaged,2004,5.11147541,1072.9,937.7999978,2.851,15.81,0.07445,0.0598,0.025865,0.00462375,3.773402185,0.956721538,4.730123723,5.799056448,4.690917027,1143.621211,3.052142218,16.06178783,0.037642159,0.10748342600000001,0.019723002,0.006850927,136.8985
NF,DOR,HP5,unmanaged,2005,4.841917808,804.1,670.4622884,2.944210526,16.24210526,0.039842105,0.032,0.029618974,0.004847436,8.475076626,1.872884083,10.34796071,14.08140906,4.284316644,889.3221392,2.909695912,11.92424866,0.031877037,0.050489897,0.017083133,0.006923585,136.09
NF,DOR,HP5,unmanaged,2006,6.327671233,964.8,789.3463476,5.011515152,15.82647059,0.028764706,0.039818182,0.022670588,0.013276471,7.430698126,1.503300652,8.933998778,9.027154814,6.270963748,1064.422099,3.197316944,12.70537362,0.021497808,0.063660214,0.014776006,0.008811205,124.859
NF,DOR,HP5,unmanaged,2007,5.348767123,1063.7,961.1713486,2.894761905,17.0547619,0.043761905,0.038380952,0.0255,0.004552381,1.68633245,0.677802937,2.364135387,4.535364928,5.27764211,1049.136965,3.215989503,17.98158397,0.031571565,0.063251687,0.020081737,0.006617057,138.4765
NF,DOR,HP5,unmanaged,2008,5.345933971,1016.5,963.7122566,3.420930233,14.9547619,0.027023256,0.03772093,0.01915814,0.00727907,NA,NA,NA,NA,5.17886292,1183.001778,2.164022064,9.833569866,0.017863328,0.052743493,0.009827128,0.005720663,140.8105
NF,DOR,HP5,unmanaged,2009,4.536742466,1046.5,1229.847171,2.257446809,15.95306122,0.022408163,0.03044898,0.021061224,0.002689796,NA,NA,NA,NA,4.436205227,1267.409425,1.503681529,9.838195585,0.012665157,0.026890691,0.011241727,0.002854832,139.73755
NF,DOR,HP5,unmanaged,2010,6.61009863,899.6,765.6587581,2.523125,17.459375,0.0121875,0.022125,0.02563125,0.00246129,NA,NA,NA,NA,5.692034669,902.0240721,1.530174477,10.94297857,0.006396121,0.013485321,0.011945239,0.002253068,130.8906
NF,DOR,HP5,unmanaged,2011,5.410134247,1107.712,954.7428542,2.516444444,18.40222222,0.031155556,0.040355556,0.030142222,0.002918889,NA,NA,NA,NA,4.809489924,1185.336269,1.961547616,12.80011778,0.024279076,0.05409683,0.014838373,0.003811593,114.3018
NF,DOR,HP5,unmanaged,2012,7.051931694,912.44,675.9559029,2.42,16.85142857,0.023142857,0.0348,0.021794286,0.003511765,NA,NA,NA,NA,6.948274985,976.5818104,2.757622394,15.87428697,0.025966219,0.100274224,0.019122952,0.005790259,153.15775
NF,DOR,HP5,unmanaged,2013,5.677443836,1100.68,967.2314244,2.581111111,14.875,0.009111111,0.032666667,0.0162,0.005068056,NA,NA,NA,NA,5.500813719,1200.593504,3.327360037,16.24686064,0.020638951,0.121175792,0.020757356,0.007503029,130.2031
NF,DOR,HP5,unmanaged,2014,3.565994521,923.12,1130.427816,2.349411765,16.76470588,0.019941176,0.034529412,0.019023529,0.002580882,NA,NA,NA,NA,3.461557639,1145.417061,2.424289106,15.15151226,0.027257413,0.113130827,0.015407883,0.004944466,119.56785
