region,site,catchment,dec_water_yr,FWACamgL,FWADOCmgL,FWANH4NmgL,FWANO3NmgL,FWATDPmgL,FWASO4SmgL
NF,HBEF,WS6,2000.75,0.66,2.59,0.007765107,0.002258967,0.00163,1.408669915
NF,HBEF,WS6,2000.8333333333333,0.69,2.23,0.003882553,0.002258967,6.52e-4,1.465417281
NF,HBEF,WS6,2000.9166666666667,0.68,3.07,0.013200682,0.004292037,9.78e-4,1.231751655
NF,HBEF,WS6,2001,0.69,2.52,0.003882553,0.002258967,9.78e-4,1.508812326
NF,HBEF,WS6,2001.0833333333333,0.74,2.03,0.003882553,0.0102,3.26e-4,1.465417281
NF,HBEF,WS6,2001.1666666666667,0.73,2.33,0.003882553,0.166711737,6.52e-4,1.315203664
NF,HBEF,WS6,2001.25,0.74,1.59,0.003882553,0.073416415,3.26131e-4,1.488783843
NF,HBEF,WS6,2001.3333333333333,0.83,1.5,0.003882553,0.109333985,3.26131e-4,1.542193129
NF,HBEF,WS6,2001.4166666666667,0.84,1.43,0.006212086,0.105945535,6.52e-4,1.54886929
NF,HBEF,WS6,2001.5,0.67,2.33,0.004659064,0.166259944,6.52e-4,1.241765896
NF,HBEF,WS6,2001.5833333333333,0.71,2.13,0.005435575,0.01626456,6.52262e-4,1.36861295
NF,HBEF,WS6,2001.6666666666667,0.67,3.21,0.003882553,0.020104803,9.78e-4,1.225075494
NF,HBEF,WS6,2001.75,0.71,2,0.003882553,0.003840243,9.78e-4,1.518826567
NF,HBEF,WS6,2001.8333333333333,0.74,2.57,0.003882553,0.002258967,9.78e-4,1.568897772
NF,HBEF,WS6,2001.9166666666667,0.76,4.71,0.003882553,0.060766202,0.0013,1.245103977
NF,HBEF,WS6,2002,0.73,2.01,0.003882553,0.002484863,3.26e-4,1.63565938
NF,HBEF,WS6,2002.0833333333333,0.78,2.15,0.003882553,0.002258967,NA,1.505474245
NF,HBEF,WS6,2002.1666666666667,0.78,1.94,0.003882553,0.006551003,NA,1.472093442
NF,HBEF,WS6,2002.25,0.82,1.48,0.003882553,0.009713557,NA,1.555545451
NF,HBEF,WS6,2002.3333333333333,0.79,1.64,0.003882553,0.035465776,NA,1.438712638
NF,HBEF,WS6,2002.4166666666667,0.72,1.81,0.003882553,0.076353072,NA,1.36193679
NF,HBEF,WS6,2002.5,0.63,2.44,0.003882553,0.048341886,6.52e-4,1.285160941
NF,HBEF,WS6,2002.5833333333333,0.63,2.11,0.003882553,0.003614347,NA,1.311865584
NF,HBEF,WS6,2002.6666666666667,0.66,2.5,0.003882553,0.002484863,6.52262e-4,1.305189423
NF,HBEF,WS6,2002.75,0.75,1.88,0.003882553,0.002258967,3.26e-4,1.515488486
NF,HBEF,WS6,2002.8333333333333,0.77,1.85,0.003882553,0.004969727,NA,1.632321299
NF,HBEF,WS6,2002.9166666666667,0.63,2.24,0.003882553,0.009713557,6.52262e-4,1.495460004
NF,HBEF,WS6,2003,0.69,1.8,0.003882553,0.003614347,NA,1.512150406
NF,HBEF,WS6,2003.0833333333333,0.67,2.32,0.003882553,0.002936657,3.26e-4,1.36527487
NF,HBEF,WS6,2003.1666666666667,0.68,1.76,0.003882553,0.002258967,NA,1.442050718
NF,HBEF,WS6,2003.25,0.72,1.6,0.003882553,0.005195623,NA,1.492121924
NF,HBEF,WS6,2003.3333333333333,0.75,1.51,0.003882553,0.033658603,3.26131e-4,1.625645138
NF,HBEF,WS6,2003.4166666666667,0.72,2.11,0.003882553,0.103912465,6.52262e-4,1.308527504
NF,HBEF,WS6,2003.5,0.67,2.08,0.003882553,0.041790883,9.78393e-4,1.301851343
NF,HBEF,WS6,2003.5833333333333,0.68,2.17,0.003882553,0.00609921,3.26e-4,1.371951031
NF,HBEF,WS6,2003.6666666666667,0.71,1.95,0.003882553,0.002258967,NA,1.398655674
NF,HBEF,WS6,2003.75,0.71,2.3,0.004659064,0.002484863,3.26131e-4,1.485445763
NF,HBEF,WS6,2003.8333333333333,0.66,4.32,0.003882553,0.003614347,6.52e-4,1.195032771
NF,HBEF,WS6,2003.9166666666667,0.66,3.42,0.003882553,0.002258967,6.52262e-4,1.221737414
NF,HBEF,WS6,2004,0.62,3.2,0.003882553,0.011068936,6.52e-4,1.255118218
NF,HBEF,WS6,2004.0833333333333,0.62,2.79,0.003882553,0.027333496,3.26e-4,1.241765896
NF,HBEF,WS6,2004.1666666666667,0.57,2.2,0.003882553,0.098716842,NA,1.221737414
NF,HBEF,WS6,2004.25,0.6,1.89,0.003882553,0.026204013,NA,1.351922548
NF,HBEF,WS6,2004.3333333333333,0.68,1.66,0.003882553,0.065961826,NA,1.528840808
NF,HBEF,WS6,2004.4166666666667,0.67,1.95,0.003882553,0.138926448,3.26e-4,1.328555986
NF,HBEF,WS6,2004.5,0.6,2.05,0.003882553,0.070253862,NA,1.251780137
NF,HBEF,WS6,2004.5833333333333,0.62,2.44,0.003882553,0.00474383,NA,1.285160941
NF,HBEF,WS6,2004.6666666666667,0.63,1.93,0.003882553,0.003162553,NA,1.345246388
NF,HBEF,WS6,2004.75,0.68,2.16,0.003882553,0.00271076,9.78393e-4,1.422022236
NF,HBEF,WS6,2004.8333333333333,0.66,3.5,0.003882553,0.002258967,3.26131e-4,1.328555986
NF,HBEF,WS6,2004.9166666666667,0.65,2.63,0.003882553,0.002258967,6.52262e-4,1.301851343
NF,HBEF,WS6,2005,0.64,2.18,0.003882553,0.002258967,6.52e-4,1.45874112
NF,HBEF,WS6,2005.0833333333333,0.67,2.85,0.003882553,0.040661399,NA,1.298513263
NF,HBEF,WS6,2005.1666666666667,0.64,2.35,0.003882553,0.011068936,NA,1.265132459
NF,HBEF,WS6,2005.25,0.68,1.52,0.003882553,0.033206809,NA,1.36527487
NF,HBEF,WS6,2005.3333333333333,0.7,1.35,0.003882553,0.03049605,NA,1.401993754
NF,HBEF,WS6,2005.4166666666667,0.7,1.65,0.003882553,0.090132769,NA,1.295175182
NF,HBEF,WS6,2005.5,0.57,2.2,0.003882553,0.073642312,NA,1.154975807
NF,HBEF,WS6,2005.5833333333333,0.61,1.87,0.003882553,0.00406614,NA,1.258456298
NF,HBEF,WS6,2005.6666666666667,0.67,1.86,0.003882553,0.002258967,NA,1.2751467
NF,HBEF,WS6,2005.75,0.65,1.75,0.003882553,0.002258967,NA,1.375289111
NF,HBEF,WS6,2005.8333333333333,0.63,1.98,0.00388,0.00226,NA,1.36193679
NF,HBEF,WS6,2005.9166666666667,0.64,1.89,0.003882553,0.002258967,NA,1.385303352
NF,HBEF,WS6,2006,0.58,2.62,0.003882553,0.002258967,NA,1.201708932
NF,HBEF,WS6,2006.0833333333333,0.6,2.01,0.003882553,0.002258967,NA,1.248442057
NF,HBEF,WS6,2006.1666666666667,0.62,1.87,0.003882553,0.034110396,NA,1.221737414
NF,HBEF,WS6,2006.25,0.59,1.42,0.003882553,0.021234286,NA,1.198370852
NF,HBEF,WS6,2006.3333333333333,0.6,1.79,0.003882553,0.036143466,NA,1.221737414
NF,HBEF,WS6,2006.4166666666667,0.63,1.9,0.003882553,0.078837935,NA,1.18501853
NF,HBEF,WS6,2006.5,0.62,1.8,0.003882553,0.044049849,NA,1.221737414
NF,HBEF,WS6,2006.5833333333333,0.56,2.78,0.003882553,0.00609921,NA,1.078199958
NF,HBEF,WS6,2006.6666666666667,0.6,2.01,0.003882553,0.002258967,NA,1.175004289
NF,HBEF,WS6,2006.75,0.62,2.09,0.003882553,0.002258967,NA,1.238427816
NF,HBEF,WS6,2006.8333333333333,0.61,1.89,0.00388,0.00226,NA,1.401993754
NF,HBEF,WS6,2006.9166666666667,0.6,1.82,0.003882553,0.002258967,NA,1.562221611
NF,HBEF,WS6,2007,0.61,2.49,0.003882553,0.00745459,NA,1.168328128
NF,HBEF,WS6,2007.0833333333333,0.57,2.93,0.003882553,0.012424316,NA,1.101566521
NF,HBEF,WS6,2007.1666666666667,0.62,1.89,0.003882553,0.047664196,NA,1.215061253
NF,HBEF,WS6,2007.25,0.57,1.7,0.003882553,0.088099699,NA,1.151637726
NF,HBEF,WS6,2007.3333333333333,0.65,1.39,0.003882553,0.067768999,NA,1.395317593
NF,HBEF,WS6,2007.4166666666667,0.68,1.48,0.003882553,0.201951617,NA,1.151637726
NF,HBEF,WS6,2007.5,0.55,1.9,0.003882553,0.129212891,NA,1.034804914
NF,HBEF,WS6,2007.5833333333333,0.58,1.87,0.003882553,0.009939453,NA,1.195032771
NF,HBEF,WS6,2007.6666666666667,0.65,1.75,0.003882553,0.002258967,NA,1.268470539
NF,HBEF,WS6,2007.75,0.63,2.03,0.003882553,0.002258967,NA,1.238427816
NF,HBEF,WS6,2007.8333333333333,0.65,1.89,0.003882553,0.002258967,NA,1.328555986
NF,HBEF,WS6,2007.9166666666667,0.65,1.96,0.003882553,0.00226,NA,1.378627191
NF,HBEF,WS6,2008,0.64,3.3,0.003882553,0.002258967,NA,1.154975807
NF,HBEF,WS6,2008.0833333333333,0.64,1.74,0.003882553,0.002258967,NA,1.235089736
NF,HBEF,WS6,2008.1666666666667,0.68,1.73,0.003882553,0.069350276,NA,1.201708932
NF,HBEF,WS6,2008.25,0.64,1.51,0.003882553,0.021234286,NA,1.235089736
NF,HBEF,WS6,2008.3333333333333,0.66,1.42,0.003882553,0.014457386,NA,1.27848478
NF,HBEF,WS6,2008.4166666666667,0.63,1.58,0.003882553,0.043146263,NA,1.211723173
NF,HBEF,WS6,2008.5,0.54,1.82,0.003882553,0.045405229,NA,1.078199958
NF,HBEF,WS6,2008.5833333333333,0.56,1.87,0.003882553,0.002258967,NA,1.131609244
NF,HBEF,WS6,2008.6666666666667,0.64,2.11,0.003882553,0.002258967,NA,1.205047012
NF,HBEF,WS6,2008.75,0.62,2.11,0.003882553,0.002258967,NA,1.171666209
NF,HBEF,WS6,2008.8333333333333,0.62,3.59,0.003882553,0.002258967,NA,0.994747949
NF,HBEF,WS6,2008.9166666666667,0.6,2.72,0.003882553,0.00226,NA,1.151637726
NF,HBEF,WS6,2009,0.59,2.23,0.003882553,0.002258967,NA,1.141623485
NF,HBEF,WS6,2009.0833333333333,0.58,1.82,0.003882553,0.00226,NA,1.128271164
NF,HBEF,WS6,2009.1666666666667,0.53,2,0.003882553,0.024170943,NA,1.044819155
NF,HBEF,WS6,2009.25,0.59,1.43,0.003882553,0.01152073,NA,1.208385093
NF,HBEF,WS6,2009.3333333333333,0.63,1.41,0.003882553,0.02846298,NA,1.248442057
NF,HBEF,WS6,2009.4166666666667,0.58,1.58,0.003882553,0.043372159,NA,1.108242682
NF,HBEF,WS6,2009.5,0.52,1.77,0.003882553,0.02846298,NA,1.038142994
NF,HBEF,WS6,2009.5833333333333,0.56,2.02,0.003882553,0.002258967,NA,1.061509557
NF,HBEF,WS6,2009.6666666666667,0.58,1.9,0.003882553,0.002258967,NA,1.074861878
NF,HBEF,WS6,2009.75,0.56,2.64,0.003882553,0.002258967,NA,0.961367146
NF,HBEF,WS6,2009.8333333333333,0.55,2.34,0.003882553,0.002258967,NA,0.99808603
NF,HBEF,WS6,2009.9166666666667,0.58,1.84,0.003882553,0.00226,NA,1.178342369
NF,HBEF,WS6,2010,0.57,3.11,0.003882553,0.002258967,NA,1.044819155
NF,HBEF,WS6,2010.0833333333333,0.58,1.85,0.003882553,0.00226,NA,1.054833396
NF,HBEF,WS6,2010.1666666666667,0.59,1.67,0.003882553,0.002258967,NA,1.051495315
NF,HBEF,WS6,2010.25,0.61,1.66,0.003882553,0.039757813,NA,1.048157235
NF,HBEF,WS6,2010.3333333333333,0.62,1.44,0.003882553,0.009035867,NA,1.141623485
NF,HBEF,WS6,2010.4166666666667,0.56,1.93,0.003882553,0.01084304,NA,0.961367146
NF,HBEF,WS6,2010.5,0.55,1.93,0.003882553,0.00271076,NA,1.011438351
NF,HBEF,WS6,2010.5833333333333,0.57,1.91,0.003882553,0.002258967,NA,1.064847637
NF,HBEF,WS6,2010.6666666666667,0.61,3.2,0.003882553,0.002258967,NA,0.968043306
NF,HBEF,WS6,2010.75,0.61,2.19,0.003882553,0.00226,NA,1.121595003
NF,HBEF,WS6,2010.8333333333333,0.58,2.08,0.003882553,0.002258967,NA,1.195032771
NF,HBEF,WS6,2010.9166666666667,0.63,5.35,0.003882553,0.002258967,NA,0.921310181
NF,HBEF,WS6,2011,0.61,3.75,0.003882553,0.002258967,NA,0.948014824
NF,HBEF,WS6,2011.0833333333333,0.6,1.98,0.003882553,0.00226,NA,1.108242682
NF,HBEF,WS6,2011.1666666666667,0.56,2.21,0.003882553,0.017845836,NA,1.008100271
NF,HBEF,WS6,2011.25,0.61,1.7,0.003882553,0.012650213,NA,1.131609244
NF,HBEF,WS6,2011.3333333333333,0.62,1.55,0.003882553,0.02100839,NA,1.238427816
NF,HBEF,WS6,2011.4166666666667,0.57,2.13,0.003882553,0.100072222,NA,0.944676744
NF,HBEF,WS6,2011.5,0.49,2.18,0.003882553,0.02371915,NA,0.877915136
NF,HBEF,WS6,2011.5833333333333,0.5,2.09,0.003882553,0.002258967,NA,0.941338663
NF,HBEF,WS6,2011.6666666666667,0.57,1.95,0.003882553,0.002484863,NA,1.068185717
NF,HBEF,WS6,2011.75,0.61,1.96,0.003882553,0.00565,NA,1.124933083
NF,HBEF,WS6,2011.8333333333333,0.52,3.26,0.003882553,0.002258967,NA,0.834520092
NF,HBEF,WS6,2011.9166666666667,0.53,2.68,0.003882553,0.002258967,NA,0.91129594
NF,HBEF,WS6,2012,0.52,2.44,0.003882553,0.002258967,NA,0.917972101
NF,HBEF,WS6,2012.0833333333333,0.55,2.41,0.003882553,0.0312,NA,0.941338663
NF,HBEF,WS6,2012.1666666666667,0.57,1.96,0.003882553,0.019878906,NA,0.964705226
NF,HBEF,WS6,2012.25,0.59,1.63,0.003882553,0.049697266,NA,1.031466833
NF,HBEF,WS6,2012.3333333333333,0.6,1.63,0.003882553,0.047438299,NA,1.084876119
NF,HBEF,WS6,2012.4166666666667,0.56,1.88,0.003882553,0.147284624,NA,0.90795786
NF,HBEF,WS6,2012.5,0.58,2.86,0.003882553,0.047890093,NA,0.897943619
NF,HBEF,WS6,2012.5833333333333,0.53,2.06,0.003882553,0.00813228,NA,0.958029065
NF,HBEF,WS6,2012.6666666666667,0.52,2.26,0.003882553,0.002258967,NA,0.917972101
NF,HBEF,WS6,2012.75,0.58,2,0.003882553,0.008358177,NA,1.081538039
NF,HBEF,WS6,2012.8333333333333,0.6,6.09,0.003882553,0.024622736,NA,0.677630314
NF,HBEF,WS6,2012.9166666666667,0.57,3.64,0.003882553,0.002258967,NA,0.82116777
NF,HBEF,WS6,2013,0.54,3.28,0.003882553,0.002258967,NA,0.874577056
NF,HBEF,WS6,2013.0833333333333,0.56,3.35,0.003882553,0.00406614,NA,0.944676744
NF,HBEF,WS6,2013.1666666666667,0.59,1.68,0.003882553,0.048793679,NA,0.944676744
NF,HBEF,WS6,2013.25,0.56,2.55,0.003882553,0.154061524,NA,0.814491609
NF,HBEF,WS6,2013.3333333333333,0.6,1.88,0.003882553,0.138700551,NA,0.938000583
NF,HBEF,WS6,2013.4166666666667,0.62,1.6,0.003882553,0.098265048,NA,1.014776431
NF,HBEF,WS6,2013.5,0.53,1.81,0.003106043,0.098490945,6.52e-4,0.871238976
NF,HBEF,WS6,2013.5833333333333,0.54,1.97,0.004659064,0.00609921,9.78e-4,0.961367146
NF,HBEF,WS6,2013.6666666666667,0.54,2.55,0.004659064,0.0067769,9.78e-4,0.837858172
NF,HBEF,WS6,2013.75,0.57,2.13,0.002329532,0.00678,6.52e-4,0.924648262
NF,HBEF,WS6,2013.8333333333333,0.57,2.19,0.005435575,0.0067769,9.78e-4,0.968043306
NF,HBEF,WS6,2013.9166666666667,0.6,2.26,0.002329532,0.0067769,9.78e-4,0.974719467
NF,HBEF,WS6,2014,0.54,2.32,0.002329532,0.009035867,6.52e-4,1.101566521
NF,HBEF,WS6,2014.0833333333333,0.62,2.76,0.003106043,0.228381526,6.52e-4,0.834520092
NF,HBEF,WS6,2014.1666666666667,0.66,1.73,0.003106043,0.267913442,6.52e-4,0.871238976
NF,HBEF,WS6,2014.25,0.73,1.65,0.003882553,0.454052293,6.52e-4,0.794463127
NF,HBEF,WS6,2014.3333333333333,0.65,1.46,0.005435575,0.18342809,6.52e-4,1.058171476
NF,HBEF,WS6,2014.4166666666667,0.66,1.55,0.007765107,0.197207787,6.52e-4,1.044819155
NF,HBEF,WS6,2014.5,0.62,2.64,0.014753703,0.490421655,6.52e-4,0.630897189
NF,HBEF,WS6,2014.5833333333333,0.6,2.36,0.013200682,0.175521707,6.52e-4,0.774434645
NF,HBEF,WS6,2014.6666666666667,0.57,3.36,0.002329532,0.153835628,6.52e-4,0.734377681
NF,HBEF,WS6,2014.75,0.54,3.11,0.003882553,0.00678,6.52e-4,0.841196252
NF,HBEF,WS6,2014.8333333333333,0.52,3.03,0.004659064,0.0067769,6.52e-4,0.82116777
NF,HBEF,WS6,2014.9166666666667,0.54,1.86,0.00544,0.00678,6.52e-4,1.078199958
NF,HBEF,WS6,2015,0.56,5.57,0.008541618,0.053763406,6.52e-4,0.694320716
NF,HBEF,WS6,2015.0833333333333,0.55,2.91,0.003106043,0.084711249,6.52e-4,0.804477368
NF,HBEF,WS6,2015.1666666666667,0.58,1.83,0.002329532,0.091488149,6.52e-4,0.841196252
NF,HBEF,WS6,2015.25,0.6,1.64,0.002329532,0.126050338,6.52e-4,0.874577056
NF,HBEF,WS6,2015.3333333333333,0.6,1.43,0.003106043,0.091262252,6.52e-4,1.028128753
NF,HBEF,WS6,2015.4166666666667,0.64,1.47,0.003106043,0.103686568,6.52e-4,1.088214199
NF,HBEF,WS6,2015.5,0.55,2.42,0.008541618,0.248938123,6.52e-4,0.72436344
NF,HBEF,WS6,2015.5833333333333,0.6,2.2,0.00544,0.021,6.52e-4,0.934662503
NF,HBEF,WS6,2015.6666666666667,0.57,2.73,0.006212086,0.015812766,6.52e-4,0.841196252
NF,HBEF,WS6,2015.75,0.52,3.48,0.006988596,0.0067769,6.52e-4,0.744391922
NF,HBEF,WS6,2015.8333333333333,0.54,3.08,0.005435575,0.0067769,6.52e-4,0.82116777
NF,HBEF,WS6,2015.9166666666667,0.52,6.12,0.00621,0.00678,0.00196,0.587502144
NF,HBEF,WS6,2016,0.56,2.32,0.003106043,0.0067769,6.52e-4,0.954690985
NF,HBEF,WS6,2016.0833333333333,0.56,2.26,0.005435575,0.0067769,6.52e-4,0.881253217
NF,HBEF,WS6,2016.1666666666667,0.55,2.16,0.002329532,0.015812766,6.52e-4,0.871238976
NF,HBEF,WS6,2016.25,0.49,2.28,0.002329532,0.042016779,6.52e-4,0.787786966
NF,HBEF,WS6,2016.3333333333333,0.54,1.95,0.003882553,0.065961826,6.52e-4,0.837858172
NF,HBEF,WS6,2016.4166666666667,0.51,1.87,0.002329532,0.047664196,6.52e-4,0.797801208
NF,HBEF,WS6,2016.5,0.47,1.99,0.002329532,0.040435503,6.52e-4,0.814491609
NF,HBEF,WS6,2016.5833333333333,0.48,2.1,0.003106043,0.0067769,6.52e-4,0.834520092
NF,HBEF,WS6,2016.6666666666667,0.5,2.66,0.003882553,0.0067769,6.52e-4,0.867900895
NF,HBEF,WS6,2016.75,0.52,2,0.003106043,0.0067769,6.52e-4,1.041481074
NF,HBEF,WS6,2016.8333333333333,0.54,2.33,0.002329532,0.009713557,6.52e-4,0.974719467
NF,HBEF,WS6,2016.9166666666667,0.58,1.95,0.003882553,0.009035867,6.52e-4,1.104904601
NF,HBEF,WS6,2017,0.45,2.77,0.006988596,0.0067769,6.52e-4,1.031466833
NF,HBEF,WS6,2017.0833333333333,0.52,2.27,0.003882553,0.009261763,6.52e-4,0.91463402
NF,HBEF,WS6,2017.1666666666667,0.54,2,0.003882553,0.01084304,6.52e-4,0.887929377
NF,HBEF,WS6,2017.25,0.59,1.67,0.005435575,0.00813228,6.52e-4,0.941338663
NF,HBEF,WS6,2017.3333333333333,0.53,1.75,0.002329532,0.028237083,6.52e-4,0.884591297
NF,HBEF,WS6,2017.4166666666667,0.54,1.82,0.002329532,0.02846298,6.52e-4,0.841196252
NF,HBEF,WS6,2017.5,0.46,2.39,0.003106043,0.021234286,6.52e-4,0.707673038
NF,HBEF,WS6,2017.5833333333333,0.46,2.58,0.003106043,0.01016535,6.52e-4,0.801139288
NF,HBEF,WS6,2017.6666666666667,0.51,2.22,0.00311,0.0067769,6.52e-4,0.871238976
NF,HBEF,WS6,2017.75,0.5,2.55,0.004659064,0.007228693,6.52e-4,0.81782969
NF,HBEF,WS6,2017.8333333333333,0.59,1.94,0.002329532,0.008584073,6.52e-4,0.991409869
NF,HBEF,WS6,2017.9166666666667,0.049282031,0.2635183,4.53384e-4,5.17403e-4,3.96e-5,0.098147208
NF,HBEF,WS6,2018,0.01427126,0.037356991,6.13e-5,1.55699e-4,1.46e-5,0.025167545
NF,HBEF,WS6,2018.0833333333333,0.107864861,0.029512353,5.13094e-4,0.024114426,9.73e-5,0.145069189
NF,HBEF,WS6,2018.1666666666667,0.041713733,0.009752432,1.47049e-4,0.00680969,3.56e-5,0.059896803
NF,HBEF,WS6,2018.25,0.051583872,0.020551665,1.72639e-4,0.011952893,4.18e-5,0.073443176
NF,HBEF,WS6,2018.3333333333333,0.056523493,0.045578496,2.7151e-4,0.008692156,4.6e-5,0.096475667
NF,HBEF,WS6,2018.4166666666667,0.058809645,0.050415987,1.96062e-4,0.009297428,4.74e-5,0.108452655
NF,HBEF,WS6,2018.5,0.051220569,0.008256838,4.5219e-4,0.017726289,4.17e-5,0.067844721
NF,HBEF,WS6,2018.5833333333333,0.035792273,0.050843867,4.86904e-4,5.83165e-4,2.93e-5,0.056322455
NF,HBEF,WS7,1964.6666666666667,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1964.75,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1964.8333333333333,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1964.9166666666667,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1965,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1965.0833333333333,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1965.1666666666667,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1965.25,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1965.3333333333333,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1965.4166666666667,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1965.5,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1965.5833333333333,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1965.6666666666667,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1965.75,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1965.8333333333333,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1965.9166666666667,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1966,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1966.0833333333333,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1966.1666666666667,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1966.25,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1966.3333333333333,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1966.4166666666667,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1966.5,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1966.5833333333333,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1966.6666666666667,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1966.75,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1966.8333333333333,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1966.9166666666667,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1967,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1967.0833333333333,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1967.1666666666667,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1967.25,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1967.3333333333333,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1967.4166666666667,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1967.5,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1967.5833333333333,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1967.6666666666667,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1967.75,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1967.8333333333333,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1967.9166666666667,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1968,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1968.0833333333333,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1968.1666666666667,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1968.25,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1968.3333333333333,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1968.4166666666667,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1968.5,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1968.5833333333333,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1968.6666666666667,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1968.75,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1968.8333333333333,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1968.9166666666667,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1969,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1969.0833333333333,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1969.1666666666667,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1969.25,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1969.3333333333333,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1969.4166666666667,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1969.5,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1969.5833333333333,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1969.6666666666667,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1969.75,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1969.8333333333333,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1969.9166666666667,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1970,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1970.0833333333333,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1970.1666666666667,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1970.25,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1970.3333333333333,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1970.4166666666667,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1970.5,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1970.5833333333333,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1970.6666666666667,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1970.75,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1970.8333333333333,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1970.9166666666667,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1971,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1971.0833333333333,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1971.1666666666667,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1971.25,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1971.3333333333333,NA,NA,NA,NA,NA,NA
NF,HBEF,WS7,1971.4166666666667,NA,NA,NA,NA,NA,NA
