STCODE,FORMAT,SITECODE,WATERYEAR,YEAR,MONTH,MEAN_Q,MAX_Q,MIN_Q,MEAN_Q_AREA,TOTAL_Q_AREA,ESTCODE,ESTDAYS,TOTAL_DAYS,TOTAL_Q_AREA mm
HF004,3,GSWS03,1964,1964,5,0.831,1.511,0.468,2.128,2.451,A,0,31,62.2554
HF004,3,GSWS03,1964,1964,6,0.431,1.023,0.27,1.104,1.231,A,0,30,31.2674
HF004,3,GSWS03,1964,1964,7,0.216,0.27,0.172,0.552,0.633,A,0,31,16.0782
HF004,3,GSWS03,1964,1964,8,0.151,0.264,0.111,0.386,0.446,A,0,31,11.3284
HF004,3,GSWS03,1964,1964,9,0.117,0.636,0.096,0.3,0.335,A,0,30,8.509
HF004,3,GSWS03,1965,1964,10,0.118,0.232,0.072,0.303,0.35,A,0,31,8.89
HF004,3,GSWS03,1965,1964,11,2.185,22.87,0.122,5.593,6.24,A,0,30,158.496
HF004,3,GSWS03,1965,1964,12,8.776,66.346,1.672,22.465,25.899,E,21,31,657.8346
HF004,3,GSWS03,1965,1965,1,6.102,53.132,1.128,15.622,18.01,E,31,31,457.454
HF004,3,GSWS03,1965,1965,2,1.544,4.891,0.867,3.954,4.117,E,11,28,104.5718
HF004,3,GSWS03,1965,1965,3,0.801,2.729,0.416,2.052,2.367,A,0,31,60.1218
HF004,3,GSWS03,1965,1965,4,1.182,9.747,0.429,3.027,3.374,A,0,30,85.6996
HF004,3,GSWS03,1965,1965,5,0.618,1.653,0.383,1.583,1.826,A,0,31,46.3804
HF004,3,GSWS03,1965,1965,6,0.303,4.117,0.199,0.776,0.867,E,3,30,22.0218
HF004,3,GSWS03,1965,1965,7,0.164,0.333,0.122,0.419,0.483,A,0,31,12.2682
HF004,3,GSWS03,1965,1965,8,0.13,0.735,0.098,0.332,0.383,A,0,31,9.7282
HF004,3,GSWS03,1965,1965,9,0.096,0.141,0.085,0.246,0.273,A,0,30,6.9342
HF004,3,GSWS03,1966,1965,10,0.157,1.205,0.076,0.402,0.463,A,0,31,11.7602
HF004,3,GSWS03,1966,1965,11,1.269,6.721,0.127,3.25,3.627,E,23,30,92.1258
HF004,3,GSWS03,1966,1965,12,0.832,3.745,0.255,2.131,2.455,E,5,31,62.357
HF004,3,GSWS03,1966,1966,1,4.664,22.969,0.875,11.939,13.761,A,0,31,349.5294
HF004,3,GSWS03,1966,1966,2,1.728,2.761,1.125,4.425,4.603,A,0,28,116.9162
HF004,3,GSWS03,1966,1966,3,3.47,14.776,1.532,8.883,10.242,E,4,31,260.1468
HF004,3,GSWS03,1966,1966,4,1.375,3.011,0.585,3.521,3.931,E,5,30,99.8474
HF004,3,GSWS03,1966,1966,5,0.455,1.097,0.344,1.164,1.343,A,0,31,34.1122
HF004,3,GSWS03,1966,1966,6,0.286,0.579,0.238,0.732,0.814,A,0,30,20.6756
HF004,3,GSWS03,1966,1966,7,0.148,0.476,0.094,0.378,0.433,E,4,31,10.9982
HF004,3,GSWS03,1966,1966,8,0.098,0.188,0.068,0.252,0.291,E,11,31,7.3914
HF004,3,GSWS03,1966,1966,9,0.103,1.086,0.052,0.263,0.292,E,2,30,7.4168
HF004,3,GSWS03,1967,1966,10,0.365,8.205,0.063,0.933,1.076,A,0,31,27.3304
HF004,3,GSWS03,1967,1966,11,2.097,9.685,0.154,5.369,5.99,A,0,30,152.146
HF004,3,GSWS03,1967,1966,12,3.032,11.565,1.042,7.76,8.947,A,0,31,227.2538
HF004,3,GSWS03,1967,1967,1,4.257,21.811,1.338,10.898,12.564,A,0,31,319.1256
HF004,3,GSWS03,1967,1967,2,2.098,8.763,0.934,5.371,5.592,A,0,28,142.0368
HF004,3,GSWS03,1967,1967,3,1.514,3.254,0.969,3.877,4.471,A,0,31,113.5634
HF004,3,GSWS03,1967,1967,4,1.035,2.049,0.78,2.648,2.956,A,0,30,75.0824
HF004,3,GSWS03,1967,1967,5,0.588,1.134,0.401,1.505,1.735,A,0,31,44.069
HF004,3,GSWS03,1967,1967,6,0.289,0.943,0.189,0.741,0.827,A,0,30,21.0058
HF004,3,GSWS03,1967,1967,7,0.154,0.207,0.122,0.395,0.454,A,0,31,11.5316
HF004,3,GSWS03,1967,1967,8,0.108,0.127,0.101,0.277,0.319,A,0,31,8.1026
HF004,3,GSWS03,1967,1967,9,0.118,0.89,0.081,0.302,0.339,A,0,30,8.6106
HF004,3,GSWS03,1968,1967,10,0.826,12.941,0.132,2.113,2.437,A,0,31,61.8998
HF004,3,GSWS03,1968,1967,11,1.027,6.405,0.423,2.629,2.935,A,0,30,74.549
HF004,3,GSWS03,1968,1967,12,2.34,7.664,0.445,5.99,6.903,A,0,31,175.3362
HF004,3,GSWS03,1968,1968,1,2.266,8.105,0.925,5.8,6.686,A,0,31,169.8244
HF004,3,GSWS03,1968,1968,2,3.898,22.672,0.89,9.978,10.76,A,0,29,273.304
HF004,3,GSWS03,1968,1968,3,0.972,3.043,0.529,2.489,2.871,A,0,31,72.9234
HF004,3,GSWS03,1968,1968,4,0.678,1.408,0.457,1.736,1.941,A,0,30,49.3014
HF004,3,GSWS03,1968,1968,5,0.601,2.516,0.303,1.538,1.773,A,0,31,45.0342
HF004,3,GSWS03,1968,1968,6,0.437,1.06,0.283,1.119,1.249,A,0,30,31.7246
HF004,3,GSWS03,1968,1968,7,0.223,0.418,0.166,0.571,0.655,A,0,31,16.637
HF004,3,GSWS03,1968,1968,8,0.345,2.823,0.127,0.884,1.017,A,0,31,25.8318
HF004,3,GSWS03,1968,1968,9,0.385,1.912,0.201,0.985,1.099,A,0,30,27.9146
HF004,3,GSWS03,1969,1968,10,1.019,4.015,0.232,2.609,3.008,A,0,31,76.4032
HF004,3,GSWS03,1969,1968,11,3.533,24.236,0.75,9.044,10.091,A,0,30,256.3114
HF004,3,GSWS03,1969,1968,12,4.029,30.864,1.279,10.314,11.891,A,0,31,302.0314
HF004,3,GSWS03,1969,1969,1,3.48,16.753,0.244,8.909,10.268,A,0,31,260.8072
HF004,3,GSWS03,1969,1969,2,1.38,3.591,0.693,3.533,3.679,A,0,28,93.4466
HF004,3,GSWS03,1969,1969,3,3.132,7.186,1.259,8.019,9.245,A,0,31,234.823
HF004,3,GSWS03,1969,1969,4,2.267,5.311,1.449,5.803,6.475,A,0,30,164.465
HF004,3,GSWS03,1969,1969,5,0.825,1.616,0.495,2.113,2.437,A,0,31,61.8998
HF004,3,GSWS03,1969,1969,6,0.598,3.73,0.39,1.531,1.709,A,0,30,43.4086
HF004,3,GSWS03,1969,1969,7,0.371,0.568,0.27,0.95,1.096,A,0,31,27.8384
HF004,3,GSWS03,1969,1969,8,0.227,0.277,0.16,0.581,0.67,A,0,31,17.018
HF004,3,GSWS03,1969,1969,9,0.212,1.106,0.143,0.543,0.61,A,0,30,15.494
HF004,3,GSWS03,1970,1969,10,0.434,2.854,0.154,1.111,1.28,A,0,31,32.512
HF004,3,GSWS03,1970,1969,11,0.608,4.828,0.283,1.558,1.736,A,0,30,44.0944
HF004,3,GSWS03,1970,1969,12,2.516,14.711,0.296,6.441,7.427,A,0,31,188.6458
HF004,3,GSWS03,1970,1970,1,6.834,24.973,0.89,17.495,20.171,A,0,31,512.3434
HF004,3,GSWS03,1970,1970,2,2.238,6.518,0.847,5.73,5.968,A,0,28,151.5872
HF004,3,GSWS03,1970,1970,3,1.279,2.963,0.67,3.274,3.774,A,0,31,95.8596
HF004,3,GSWS03,1970,1970,4,1.298,3.488,0.546,3.322,3.706,A,0,30,94.1324
HF004,3,GSWS03,1970,1970,5,1.122,2.492,0.529,2.873,3.31,A,0,31,84.074
HF004,3,GSWS03,1970,1970,6,0.376,0.557,0.27,0.962,1.071,A,0,30,27.2034
HF004,3,GSWS03,1970,1970,7,0.218,0.27,0.177,0.559,0.644,A,0,31,16.3576
HF004,3,GSWS03,1970,1970,8,0.147,0.183,0.106,0.377,0.436,A,0,31,11.0744
HF004,3,GSWS03,1970,1970,9,0.171,0.822,0.111,0.437,0.485,A,0,30,12.319
HF004,3,GSWS03,1971,1970,10,0.355,4.033,0.101,0.908,1.049,A,0,31,26.6446
HF004,3,GSWS03,1971,1970,11,2.126,15.935,0.251,5.443,6.07,A,0,30,154.178
HF004,3,GSWS03,1971,1970,12,2.618,11.159,0.805,6.702,7.725,A,0,31,196.215
HF004,3,GSWS03,1971,1971,1,6.177,32.517,1.097,15.814,18.233,A,0,31,463.1182
HF004,3,GSWS03,1971,1971,2,2.81,9.048,1.606,7.194,7.49,A,0,28,190.246
HF004,3,GSWS03,1971,1971,3,3.696,10.341,1.398,9.461,10.909,A,0,31,277.0886
HF004,3,GSWS03,1971,1971,4,1.741,3.818,0.899,4.457,4.973,A,0,30,126.3142
HF004,3,GSWS03,1971,1971,5,0.724,1.449,0.501,1.854,2.137,A,0,31,54.2798
HF004,3,GSWS03,1971,1971,6,0.447,2.455,0.337,1.144,1.274,A,0,30,32.3596
HF004,3,GSWS03,1971,1971,7,0.261,0.344,0.219,0.668,0.767,A,0,31,19.4818
HF004,3,GSWS03,1971,1971,8,0.179,0.908,0.101,0.459,0.526,A,0,31,13.3604
HF004,3,GSWS03,1971,1971,9,0.306,3.027,0.122,0.783,0.872,A,0,30,22.1488
HF004,3,GSWS03,1972,1971,10,0.411,2.776,0.195,1.053,1.212,A,0,31,30.7848
HF004,3,GSWS03,1972,1971,11,3.331,27.031,0.642,8.529,9.517,A,0,30,241.7318
HF004,3,GSWS03,1972,1971,12,3.992,34.495,0.996,10.22,11.783,A,0,31,299.2882
HF004,3,GSWS03,1972,1972,1,6.374,47.89,0.822,16.317,18.811,E,11,31,477.7994
HF004,3,GSWS03,1972,1972,2,4.748,17.239,1.144,12.154,13.108,E,15,29,332.9432
HF004,3,GSWS03,1972,1972,3,4.553,35.648,1.249,11.655,13.435,A,0,31,341.249
HF004,3,GSWS03,1972,1972,4,1.743,2.9,0.996,4.462,4.979,A,0,30,126.4666
HF004,3,GSWS03,1972,1972,5,0.876,2.406,0.568,2.242,2.584,A,0,31,65.6336
HF004,3,GSWS03,1972,1972,6,0.419,0.698,0.31,1.072,1.194,A,0,30,30.3276
HF004,3,GSWS03,1972,1972,7,0.25,0.323,0.183,0.641,0.739,A,0,31,18.7706
HF004,3,GSWS03,1972,1972,8,0.17,0.71,0.138,0.436,0.501,A,0,31,12.7254
HF004,3,GSWS03,1972,1972,9,0.207,1.659,0.127,0.531,0.591,A,0,30,15.0114
HF004,3,GSWS03,1973,1972,10,0.189,0.732,0.127,0.485,0.56,A,0,31,14.224
HF004,3,GSWS03,1973,1972,11,0.516,1.79,0.244,1.322,1.474,A,0,30,37.4396
HF004,3,GSWS03,1973,1972,12,2.847,10.704,0.244,7.289,8.402,A,1,31,213.4108
HF004,3,GSWS03,1973,1973,1,2.556,13.53,0.797,6.544,7.544,A,0,31,191.6176
HF004,3,GSWS03,1973,1973,2,1.04,2.119,0.642,2.661,2.771,A,0,28,70.3834
HF004,3,GSWS03,1973,1973,3,1.23,2.995,0.755,3.148,3.629,A,0,31,92.1766
HF004,3,GSWS03,1973,1973,4,0.9,2.455,0.54,2.304,2.569,A,0,30,65.2526
HF004,3,GSWS03,1973,1973,5,0.471,0.882,0.317,1.207,1.391,A,0,31,35.3314
HF004,3,GSWS03,1973,1973,6,0.327,1.211,0.232,0.837,0.936,A,0,30,23.7744
HF004,3,GSWS03,1973,1973,7,0.2,0.232,0.16,0.513,0.592,A,0,31,15.0368
HF004,3,GSWS03,1973,1973,8,0.141,0.429,0.122,0.362,0.42,A,0,31,10.668
HF004,3,GSWS03,1973,1973,9,0.305,2.504,0.122,0.78,0.869,A,0,30,22.0726
HF004,3,GSWS03,1974,1973,10,0.449,10.065,0.16,1.149,1.323,A,0,31,33.6042
HF004,3,GSWS03,1974,1973,11,5.17,12.304,0.75,13.234,14.761,A,0,30,374.9294
HF004,3,GSWS03,1974,1973,12,6.368,16.581,2.746,16.302,18.795,A,0,31,477.393
HF004,3,GSWS03,1974,1974,1,4.033,18.193,1.328,10.324,11.903,A,0,31,302.3362
HF004,3,GSWS03,1974,1974,2,3.584,15.334,1.269,9.176,9.553,A,0,28,242.6462
HF004,3,GSWS03,1974,1974,3,4.298,17.239,1.735,11.002,12.685,A,0,31,322.199
HF004,3,GSWS03,1974,1974,4,2.323,8.866,0.687,5.947,6.633,A,0,30,168.4782
HF004,3,GSWS03,1974,1974,5,0.634,1.125,0.468,1.622,1.87,A,0,31,47.498
HF004,3,GSWS03,1974,1974,6,0.495,2.838,0.283,1.266,1.412,A,0,30,35.8648
HF004,3,GSWS03,1974,1974,7,0.244,0.63,0.189,0.625,0.719,A,0,31,18.2626
HF004,3,GSWS03,1974,1974,8,0.16,0.189,0.122,0.409,0.471,A,0,31,11.9634
HF004,3,GSWS03,1974,1974,9,0.122,0.149,0.116,0.311,0.353,A,0,30,8.9662
HF004,3,GSWS03,1975,1974,10,0.121,0.687,0.086,0.311,0.362,A,0,31,9.1948
HF004,3,GSWS03,1975,1974,11,0.629,5.75,0.101,1.61,1.796,A,0,30,45.6184
HF004,3,GSWS03,1975,1974,12,3.653,22.083,0.473,9.351,10.782,A,0,31,273.8628
HF004,3,GSWS03,1975,1975,1,5.022,17.908,1.429,12.857,14.819,A,0,31,376.4026
HF004,3,GSWS03,1975,1975,2,3.47,13.719,0.961,8.884,9.249,A,0,28,234.9246
HF004,3,GSWS03,1975,1975,3,3.162,15.834,0.847,8.095,9.333,A,0,31,237.0582
HF004,3,GSWS03,1975,1975,4,1.36,2.492,1.023,3.481,3.884,A,0,30,98.6536
HF004,3,GSWS03,1975,1975,5,0.941,2.119,0.451,2.409,2.777,A,0,31,70.5358
HF004,3,GSWS03,1975,1975,6,0.324,0.451,0.244,0.83,0.925,A,0,30,23.495
HF004,3,GSWS03,1975,1975,7,0.197,0.952,0.138,0.505,0.583,A,0,31,14.8082
HF004,3,GSWS03,1975,1975,8,0.16,0.767,0.111,0.411,0.475,A,0,31,12.065
HF004,3,GSWS03,1975,1975,9,0.087,0.143,0.063,0.224,0.249,A,0,30,6.3246
HF004,3,GSWS03,1976,1975,10,0.698,9.82,0.063,1.786,2.058,A,0,31,52.2732
HF004,3,GSWS03,1976,1975,11,2.239,23.348,0.681,5.731,6.394,A,0,30,162.4076
HF004,3,GSWS03,1976,1975,12,4.613,27.245,1.269,11.808,13.616,E,12,31,345.8464
HF004,3,GSWS03,1976,1976,1,5.341,36.231,1.06,13.673,15.762,A,0,31,400.3548
HF004,3,GSWS03,1976,1976,2,2.666,14.195,0.596,6.824,7.359,A,0,29,186.9186
HF004,3,GSWS03,1976,1976,3,2.046,7.736,0.882,5.239,6.036,E,2,31,153.3144
HF004,3,GSWS03,1976,1976,4,1.798,3.421,1.163,4.603,5.132,E,15,30,130.3528
HF004,3,GSWS03,1976,1976,5,0.618,1.201,0.379,1.581,1.825,A,0,31,46.355
HF004,3,GSWS03,1976,1976,6,0.296,0.591,0.195,0.759,0.847,E,6,30,21.5138
HF004,3,GSWS03,1976,1976,7,0.172,0.563,0.111,0.441,0.51,A,0,31,12.954
HF004,3,GSWS03,1976,1976,8,0.17,0.687,0.101,0.435,0.502,E,4,31,12.7508
HF004,3,GSWS03,1976,1976,9,0.12,0.257,0.101,0.307,0.343,A,0,30,8.7122
HF004,3,GSWS03,1977,1976,10,0.159,1.67,0.086,0.406,0.471,A,0,31,11.9634
HF004,3,GSWS03,1977,1976,11,0.255,1.368,0.116,0.652,0.728,A,0,30,18.4912
HF004,3,GSWS03,1977,1976,12,0.204,1.042,0.106,0.522,0.602,E,7,31,15.2908
HF004,3,GSWS03,1977,1977,1,0.315,1.042,0.143,0.808,0.928,E,2,31,23.5712
HF004,3,GSWS03,1977,1977,2,0.469,5.75,0.127,1.202,1.251,A,0,28,31.7754
HF004,3,GSWS03,1977,1977,3,1.743,5.56,0.943,4.462,5.144,A,0,31,130.6576
HF004,3,GSWS03,1977,1977,4,0.805,1.659,0.407,2.061,2.298,A,0,30,58.3692
HF004,3,GSWS03,1977,1977,5,0.888,1.834,0.451,2.272,2.62,A,0,31,66.548
HF004,3,GSWS03,1977,1977,6,0.421,1.023,0.238,1.077,1.201,A,0,30,30.5054
HF004,3,GSWS03,1977,1977,7,0.167,0.238,0.116,0.428,0.493,A,0,31,12.5222
HF004,3,GSWS03,1977,1977,8,0.141,0.864,0.058,0.361,0.417,A,0,31,10.5918
HF004,3,GSWS03,1977,1977,9,0.227,2.003,0.067,0.581,0.65,A,0,30,16.51
HF004,3,GSWS03,1978,1977,10,0.346,2.049,0.096,0.887,1.023,A,0,31,25.9842
HF004,3,GSWS03,1978,1977,11,3.979,32.564,0.54,10.185,11.363,A,0,30,288.6202
HF004,3,GSWS03,1978,1977,12,6.424,31.365,2.026,16.444,18.958,A,0,31,481.5332
HF004,3,GSWS03,1978,1978,1,2.326,4.927,1.106,5.956,6.864,A,0,31,174.3456
HF004,3,GSWS03,1978,1978,2,1.9,12.545,0.721,4.864,5.066,A,0,28,128.6764
HF004,3,GSWS03,1978,1978,3,0.621,1.014,0.44,1.591,1.837,A,0,31,46.6598
HF004,3,GSWS03,1978,1978,4,0.929,3.107,0.412,2.377,2.652,A,0,30,67.3608
HF004,3,GSWS03,1978,1978,5,0.872,2.249,0.523,2.232,2.574,A,0,31,65.3796
HF004,3,GSWS03,1978,1978,6,0.392,0.664,0.27,1.003,1.116,A,0,30,28.3464
HF004,3,GSWS03,1978,1978,7,0.193,0.78,0.116,0.495,0.571,A,0,31,14.5034
HF004,3,GSWS03,1978,1978,8,0.169,0.916,0.096,0.434,0.5,A,0,31,12.7
HF004,3,GSWS03,1978,1978,9,0.282,1.532,0.122,0.721,0.807,A,0,30,20.4978
HF004,3,GSWS03,1979,1978,10,0.133,0.396,0.096,0.342,0.395,A,0,31,10.033
HF004,3,GSWS03,1979,1978,11,0.577,10.148,0.096,1.478,1.649,A,0,30,41.8846
HF004,3,GSWS03,1979,1978,12,2.382,15.734,0.797,6.098,7.031,A,0,31,178.5874
HF004,3,GSWS03,1979,1979,1,1.269,7.304,0.596,3.249,3.744,E,2,31,95.0976
HF004,3,GSWS03,1979,1979,2,4.166,25.972,0.574,10.664,11.105,A,0,28,282.067
HF004,3,GSWS03,1979,1979,3,2.473,10.536,0.71,6.33,7.297,A,0,31,185.3438
HF004,3,GSWS03,1979,1979,4,1.678,4.575,0.797,4.296,4.791,A,0,30,121.6914
HF004,3,GSWS03,1979,1979,5,1.159,5.148,0.412,2.968,3.423,A,0,31,86.9442
HF004,3,GSWS03,1979,1979,6,0.292,0.457,0.189,0.749,0.835,A,0,30,21.209
HF004,3,GSWS03,1979,1979,7,0.144,0.379,0.091,0.37,0.426,A,0,31,10.8204
HF004,3,GSWS03,1979,1979,8,0.081,0.613,0.058,0.206,0.238,E,2,31,6.0452
HF004,3,GSWS03,1979,1979,9,0.111,2.43,0.063,0.285,0.32,A,0,30,8.128
HF004,3,GSWS03,1980,1979,10,0.42,4.73,0.054,1.074,1.241,A,0,31,31.5214
HF004,3,GSWS03,1980,1979,11,1.196,8.482,0.264,3.061,3.419,A,0,30,86.8426
HF004,3,GSWS03,1980,1979,12,1.823,7.209,0.75,4.666,5.38,A,0,31,136.652
HF004,3,GSWS03,1980,1980,1,3.944,23.871,0.704,10.098,11.642,A,0,31,295.7068
HF004,3,GSWS03,1980,1980,2,1.515,3.943,0.704,3.879,4.184,E,2,29,106.2736
HF004,3,GSWS03,1980,1980,3,1.769,6.14,0.996,4.528,5.219,A,0,31,132.5626
HF004,3,GSWS03,1980,1980,4,1.338,4.442,0.568,3.425,3.82,A,0,30,97.028
HF004,3,GSWS03,1980,1980,5,0.438,0.797,0.296,1.121,1.291,A,0,31,32.7914
HF004,3,GSWS03,1980,1980,6,0.333,0.839,0.238,0.854,0.953,A,0,30,24.2062
HF004,3,GSWS03,1980,1980,7,0.18,0.323,0.122,0.46,0.531,A,0,31,13.4874
HF004,3,GSWS03,1980,1980,8,0.114,0.183,0.081,0.291,0.337,A,0,31,8.5598
HF004,3,GSWS03,1980,1980,9,0.114,0.385,0.086,0.292,0.324,A,0,30,8.2296
HF004,3,GSWS03,1981,1980,10,0.143,0.943,0.086,0.366,0.424,A,0,31,10.7696
HF004,3,GSWS03,1981,1980,11,1.044,7.162,0.116,2.672,2.981,A,0,30,75.7174
HF004,3,GSWS03,1981,1980,12,4.613,27.374,0.908,11.81,13.615,A,0,31,345.821
HF004,3,GSWS03,1981,1981,1,0.949,2.492,0.479,2.431,2.801,A,0,31,71.1454
HF004,3,GSWS03,1981,1981,2,3.019,20.133,0.563,7.728,8.049,A,0,28,204.4446
HF004,3,GSWS03,1981,1981,3,1.099,4.461,0.535,2.814,3.245,A,0,31,82.423
HF004,3,GSWS03,1981,1981,4,1.535,4.07,0.596,3.929,4.384,A,0,30,111.3536
HF004,3,GSWS03,1981,1981,5,0.593,1.259,0.401,1.518,1.75,A,0,31,44.45
HF004,3,GSWS03,1981,1981,6,1.079,5.25,0.423,2.763,3.082,A,0,30,78.2828
HF004,3,GSWS03,1981,1981,7,0.36,0.805,0.257,0.922,1.063,A,0,31,27.0002
HF004,3,GSWS03,1981,1981,8,0.17,0.257,0.116,0.435,0.501,A,0,31,12.7254
HF004,3,GSWS03,1981,1981,9,0.18,1.735,0.067,0.46,0.515,A,0,30,13.081
HF004,3,GSWS03,1982,1981,10,0.546,3.043,0.189,1.397,1.609,A,0,31,40.8686
HF004,3,GSWS03,1982,1981,11,1.658,8.105,0.264,4.245,4.738,A,0,30,120.3452
HF004,3,GSWS03,1982,1981,12,6.902,34.209,1.98,17.67,20.371,A,0,31,517.4234
HF004,3,GSWS03,1982,1982,1,3.16,15.868,1.014,8.089,9.327,A,0,31,236.9058
HF004,3,GSWS03,1982,1982,2,5.523,24.603,0.873,14.14,14.726,A,0,28,374.0404
HF004,3,GSWS03,1982,1982,3,1.672,5.067,0.715,4.281,4.934,A,0,31,125.3236
HF004,3,GSWS03,1982,1982,4,2.052,6.161,0.925,5.252,5.861,A,0,30,148.8694
HF004,3,GSWS03,1982,1982,5,0.51,0.925,0.283,1.306,1.506,A,0,31,38.2524
HF004,3,GSWS03,1982,1982,6,0.262,0.89,0.16,0.67,0.744,A,0,30,18.8976
HF004,3,GSWS03,1982,1982,7,0.139,0.39,0.081,0.356,0.412,A,0,31,10.4648
HF004,3,GSWS03,1982,1982,8,0.107,0.75,0.063,0.274,0.316,A,0,31,8.0264
HF004,3,GSWS03,1982,1982,9,0.142,1.042,0.067,0.365,0.408,A,0,30,10.3632
HF004,3,GSWS03,1983,1982,10,0.67,9.739,0.122,1.717,1.982,A,0,31,50.3428
HF004,3,GSWS03,1983,1982,11,1.269,6.14,0.379,3.249,3.622,A,0,30,91.9988
HF004,3,GSWS03,1983,1982,12,4.459,17.979,1.088,11.415,13.16,A,0,31,334.264
HF004,3,GSWS03,1983,1983,1,3.315,18.589,0.996,8.485,9.782,A,0,31,248.4628
HF004,3,GSWS03,1983,1983,2,3.789,17.696,0.797,9.701,10.102,A,0,28,256.5908
HF004,3,GSWS03,1983,1983,3,2.582,16.788,1.125,6.609,7.618,A,0,31,193.4972
HF004,3,GSWS03,1983,1983,4,1.384,5.209,0.501,3.542,3.95,A,0,30,100.33
HF004,3,GSWS03,1983,1983,5,0.656,1.969,0.363,1.679,1.936,A,0,31,49.1744
HF004,3,GSWS03,1983,1983,6,0.316,0.83,0.207,0.808,0.901,A,0,30,22.8854
HF004,3,GSWS03,1983,1983,7,0.292,1.67,0.16,0.746,0.86,A,0,31,21.844
HF004,3,GSWS03,1983,1983,8,0.142,2.201,0.077,0.364,0.418,A,0,31,10.6172
HF004,3,GSWS03,1983,1983,9,0.11,0.244,0.081,0.281,0.314,A,0,30,7.9756
HF004,3,GSWS03,1984,1983,10,0.125,0.89,0.072,0.32,0.373,A,0,31,9.4742
HF004,3,GSWS03,1984,1983,11,2.194,9.685,0.172,5.616,6.265,A,0,30,159.131
HF004,3,GSWS03,1984,1983,12,3.967,20.85,0.83,10.156,11.71,A,0,31,297.434
HF004,3,GSWS03,1984,1984,1,2.098,5.75,0.789,5.371,6.194,A,0,31,157.3276
HF004,3,GSWS03,1984,1984,2,3.759,32.657,0.78,9.624,10.381,A,0,29,263.6774
HF004,3,GSWS03,1984,1984,3,3.145,7.957,1.201,8.052,9.286,A,0,31,235.8644
HF004,3,GSWS03,1984,1984,4,1.928,5.56,0.978,4.937,5.511,A,0,30,139.9794
HF004,3,GSWS03,1984,1984,5,1.545,4.927,0.789,3.954,4.558,A,0,31,115.7732
HF004,3,GSWS03,1984,1984,6,1.294,6.518,0.512,3.313,3.693,A,0,30,93.8022
HF004,3,GSWS03,1984,1984,7,0.341,0.512,0.226,0.872,1.004,A,0,31,25.5016
HF004,3,GSWS03,1984,1984,8,0.144,0.226,0.077,0.37,0.428,A,0,31,10.8712
HF004,3,GSWS03,1984,1984,9,0.16,0.925,0.086,0.409,0.457,A,0,30,11.6078
HF004,3,GSWS03,1985,1984,10,0.755,5.987,0.116,1.934,2.23,A,0,31,56.642
HF004,3,GSWS03,1985,1984,11,4.24,13.188,0.952,10.855,12.112,A,0,30,307.6448
HF004,3,GSWS03,1985,1984,12,2.349,7.375,1.279,6.014,6.937,A,0,31,176.1998
HF004,3,GSWS03,1985,1985,1,1.16,2.492,0.608,2.968,3.423,A,0,31,86.9442
HF004,3,GSWS03,1985,1985,2,1.826,6.768,0.429,4.675,4.867,A,0,28,123.6218
HF004,3,GSWS03,1985,1985,3,1.491,6.563,0.772,3.817,4.401,A,0,31,111.7854
HF004,3,GSWS03,1985,1985,4,1.893,6.518,0.822,4.847,5.406,A,0,30,137.3124
HF004,3,GSWS03,1985,1985,5,0.528,1.201,0.317,1.353,1.561,A,0,31,39.6494
HF004,3,GSWS03,1985,1985,6,0.426,3.27,0.207,1.092,1.216,A,0,30,30.8864
HF004,3,GSWS03,1985,1985,7,0.15,0.207,0.091,0.383,0.442,A,0,31,11.2268
HF004,3,GSWS03,1985,1985,8,0.107,0.232,0.072,0.275,0.318,A,0,31,8.0772
HF004,3,GSWS03,1985,1985,9,0.17,1.005,0.081,0.436,0.485,A,0,30,12.319
HF004,3,GSWS03,1986,1985,10,0.436,4.789,0.091,1.117,1.289,A,0,31,32.7406
HF004,3,GSWS03,1986,1985,11,1.327,6.096,0.418,3.397,3.79,A,0,30,96.266
HF004,3,GSWS03,1986,1985,12,1.74,10.065,0.546,4.455,5.134,A,0,31,130.4036
HF004,3,GSWS03,1986,1986,1,2.435,8.13,1.182,6.232,7.187,A,0,31,182.5498
HF004,3,GSWS03,1986,1986,2,6.104,37.015,1.014,15.626,16.27,A,0,28,413.258
HF004,3,GSWS03,1986,1986,3,1.696,4.423,0.805,4.341,5.004,A,0,31,127.1016
HF004,3,GSWS03,1986,1986,4,0.923,2.916,0.529,2.362,2.634,A,0,30,66.9036
HF004,3,GSWS03,1986,1986,5,1.006,2.467,0.434,2.576,2.973,A,0,31,75.5142
HF004,3,GSWS03,1986,1986,6,0.317,0.434,0.226,0.811,0.903,A,0,30,22.9362
HF004,3,GSWS03,1986,1986,7,0.205,0.978,0.149,0.525,0.606,A,0,31,15.3924
HF004,3,GSWS03,1986,1986,8,0.111,0.149,0.091,0.283,0.327,A,0,31,8.3058
HF004,3,GSWS03,1986,1986,9,0.474,4.75,0.096,1.213,1.351,A,0,30,34.3154
HF004,3,GSWS03,1987,1986,10,0.346,1.879,0.166,0.885,1.02,A,0,31,25.908
HF004,3,GSWS03,1987,1986,11,3.184,18.589,0.344,8.149,9.094,A,0,30,230.9876
HF004,3,GSWS03,1987,1986,12,1.151,3.404,0.659,2.948,3.397,A,0,31,86.2838
HF004,3,GSWS03,1987,1987,1,2.354,14.067,0.681,6.026,6.949,A,0,31,176.5046
